rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1555426950071445911,,263,,1555426950,71257302,'',4,"""/crazyflie_server""","""Link Quality low (0.220000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",705,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426950117928510,,82,,1555426950,117495059,'',2,"""/cf3/explorer""","""************* Key pressed is a""","""test_high_level.py""","""handler""",119,"[/cf3/log_ranges, /rosout]"
1555426950119546181,,264,,1555426950,119354761,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",768,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426950226258301,,265,,1555426950,226070842,'',4,"""/crazyflie_server""","""Link Quality low (0.010000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",705,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426950363931350,,266,,1555426950,363788117,'',4,"""/crazyflie_server""","""Link Quality low (0.000000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",705,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426950535390550,,267,,1555426950,535166115,'',4,"""/crazyflie_server""","""Link Quality low (0.220000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",705,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426950752855683,,268,,1555426950,752626273,'',4,"""/crazyflie_server""","""Link Quality low (0.700000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",705,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426950917715625,,83,,1555426950,917490005,'',2,"""/cf3/explorer""","""************* Key pressed is a""","""test_high_level.py""","""handler""",119,"[/cf3/log_ranges, /rosout]"
1555426950920387266,,269,,1555426950,920257094,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",768,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426951184547337,,270,,1555426951,184189217,'',4,"""/crazyflie_server""","""Link Quality low (0.660000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",705,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426951399950492,,271,,1555426951,399847543,'',4,"""/crazyflie_server""","""Link Quality low (0.620000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",705,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426951917742563,,84,,1555426951,917505979,'',2,"""/cf3/explorer""","""************* Key pressed is a""","""test_high_level.py""","""handler""",119,"[/cf3/log_ranges, /rosout]"
1555426951921094013,,272,,1555426951,920996932,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",768,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426952717729728,,85,,1555426952,717463016,'',2,"""/cf3/explorer""","""************* Key pressed is x""","""test_high_level.py""","""handler""",119,"[/cf3/log_ranges, /rosout]"
1555426952719997738,,273,,1555426952,719890339,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",768,"[/rosout, /cf3/imu, /cf3/packets, /cf3/rssi, /cf3/log_pos, /cf3/log_rpy, /cf3/log_ranges,"
1555426953717701494,,86,,1555426953,717454910,'',2,"""/cf3/explorer""","""************* Key pressed is a""","""test_high_level.py""","""handler""",119,"[/cf3/log_ranges, /rosout]"
